"","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ENSG00000206140",4.47372819736152,5.87847578841339,2.55758979600221e-07,3.76315548743979e-06,6.6834790897795,"TMEM191C"
"ENSG00000065911",5.84768752311279,-5.87787518751321,2.56328009061798e-07,3.77046018765477e-06,5.76561765424221,"MTHFD2"
"ENSG00000259341",3.58900770631869,-5.87710449313597,2.57060030656692e-07,3.78015760903984e-06,6.60988749456686,"AC015660.1"
"ENSG00000261714",2.18741662885042,-5.87596792824295,2.581433489485e-07,3.79457404393514e-06,6.74196490821874,"AC105137.1"
"ENSG00000230013",2.48170821199728,5.87592279812526,2.58186458122776e-07,3.79457404393514e-06,6.48380055491508,"CT70"
"ENSG00000273226",5.0657173230146,5.87546813374366,2.58621160992943e-07,3.79988795198738e-06,6.33667659619407,"AL391834.2"
"ENSG00000197859",5.86193332802314,5.87504350590495,2.59027801587641e-07,3.8047866563993e-06,5.15156175609065,"ADAMTSL2"
"ENSG00000279778",3.87314672082865,-5.87474572588933,2.59313345868707e-07,3.80790434461922e-06,6.06993846207339,"AL445437.1"
"ENSG00000164951",5.80551590833514,-5.87460628767334,2.5944716189374e-07,3.80879283668476e-06,5.85515290175842,"PDP1"
"ENSG00000092445",5.61436943737043,-5.87408660089728,2.59946498338921e-07,3.81500269156294e-06,6.18346750350064,"TYRO3"
"ENSG00000262904",3.27645435954456,5.87401327947093,2.60017025268976e-07,3.81500269156294e-06,6.69984792972701,"TMPOP2"
"ENSG00000272983",4.71935462416342,5.87371279175135,2.60306258834376e-07,3.81816808906865e-06,6.5163703700536,"AL117339.4"
"ENSG00000129946",5.90549063978869,5.8736303482595,2.60385670344603e-07,3.81825490180172e-06,5.08587533872467,"SHC2"
"ENSG00000135374",3.91211005193656,-5.87332446500096,2.60680514306293e-07,3.8214998420624e-06,6.66619875955974,"ELF5"
"ENSG00000162928",5.80579446601073,-5.87229602815723,2.61674265358218e-07,3.8349858342513e-06,5.7356831923107,"PEX13"
"ENSG00000123595",5.7423982402543,-5.87208074751405,2.6188276038801e-07,3.83695909001655e-06,5.81747435917423,"RAB9A"
"ENSG00000106785",5.8417037343664,-5.87171163821418,2.62240618912461e-07,3.84111900619623e-06,5.73759978311186,"TRIM14"
"ENSG00000196505",5.63499494811512,-5.87086235968504,2.63065853537564e-07,3.85212044946184e-06,5.9637980050369,"GDAP2"
"ENSG00000156510",5.68538713411835,-5.87034694941648,2.63567927352659e-07,3.85838492467739e-06,6.72114373862148,"HKDC1"
"ENSG00000279059",5.35525126236624,5.86884392162896,2.65037496874843e-07,3.87880510215087e-06,6.01601671862343,"AC007485.2"
"ENSG00000160993",5.60254248428727,5.86876437345916,2.65115500288725e-07,3.87885404167852e-06,5.72447237815535,"ALKBH4"
"ENSG00000076003",5.80024599671027,-5.86758238472647,2.66277222053169e-07,3.89475416513241e-06,5.7904720261908,"MCM6"
"ENSG00000149115",6.14392318841134,-5.86716694244105,2.6668673891811e-07,3.89964616767563e-06,5.1469984452602,"TNKS1BP1"
"ENSG00000113368",5.76610989399247,-5.86657428926241,2.67272020471767e-07,3.90710482599612e-06,5.89533942788348,"LMNB1"
"ENSG00000262879",5.28532580951585,5.86508021283207,2.68753173036114e-07,3.92654734305913e-06,6.09374650624718,"AC005670.3"
"ENSG00000272777",4.81292568227418,5.86473711086481,2.69094454842298e-07,3.93042825608005e-06,6.48538856544673,"AC019131.2"
"ENSG00000267221",4.83031937101423,5.86390694214469,2.6992199867598e-07,3.94068139041753e-06,6.43336556091632,"C17orf113"
"ENSG00000162992",5.08306536322122,5.86388077055938,2.69948128507834e-07,3.94068139041753e-06,5.90064191461702,"NEUROD1"
"ENSG00000236530",2.40092546992931,-5.86347760635765,2.70350966632149e-07,3.94545340460861e-06,6.69629931590241,"KPNA2P1"
"ENSG00000274642",3.85477865443739,5.86255265538777,2.71277423802132e-07,3.95786219494973e-06,6.70862481848072,"AC244669.2"
"ENSG00000205593",5.70858108505983,5.86225488000517,2.71576353551734e-07,3.96111113768298e-06,5.50180225393348,"DENND6B"
"ENSG00000135912",5.7381383422577,-5.86109798463641,2.72740837054459e-07,3.97697935681374e-06,5.80249842418607,"TTLL4"
"ENSG00000173818",5.68611428233624,5.86038028599602,2.73465730549737e-07,3.98643057378817e-06,5.56726669244987,"ENDOV"
"ENSG00000270964",4.85016709037868,5.85987131156438,2.73980965051806e-07,3.99282105422203e-06,6.41533503005773,"AC016355.1"
"ENSG00000163812",5.96959493213249,-5.85896965468421,2.74896076185876e-07,4.00503385927118e-06,5.46908969519862,"ZDHHC3"
"ENSG00000237649",5.56333842923364,-5.85863358946915,2.75237930948581e-07,4.00889023395083e-06,6.37230155593278,"KIFC1"
"ENSG00000180178",3.38278283804361,5.85847541245808,2.75398978830012e-07,4.01011170014979e-06,6.69709804660127,"FAR2P1"
"ENSG00000214770",4.32142274340277,5.85785786115814,2.76028633656971e-07,4.01815400196534e-06,6.64929107797988,"AL161756.1"
"ENSG00000230338",3.06578958038956,-5.85748243606153,2.76412114341541e-07,4.0226092404763e-06,6.65719503556411,"MTND4P19"
"ENSG00000100336",5.49187030854215,-5.85723762843627,2.76662459402186e-07,4.0251250114201e-06,6.42793531947514,"APOL4"
"ENSG00000233220",3.08154515736883,5.85684841035136,2.77060944431335e-07,4.02979403890973e-06,6.60858364261274,"LINC00167"
"ENSG00000269883",1.67183116053317,5.8565285376653,2.77388859068611e-07,4.03343430843845e-06,6.15476834126945,"AC007375.3"
"ENSG00000273108",4.85642645752708,5.8562702174279,2.77653954647976e-07,4.03615936199803e-06,6.21569377209937,"AL121929.2"
"ENSG00000125733",5.98198355935824,-5.8559880338122,2.77943826638179e-07,4.03924295640838e-06,5.71562450905257,"TRIP10"
"ENSG00000000460",5.39310067089237,-5.85561673562999,2.78325698495861e-07,4.0436614484491e-06,6.28716706617176,"C1orf112"
"ENSG00000141934",5.90549416163127,-5.85437122805565,2.79610479051927e-07,4.06119173292252e-06,6.20740124295337,"PLPP2"
"ENSG00000137310",5.63419126932895,-5.85391974534777,2.80077648674073e-07,4.06684017865087e-06,6.00575491290757,"TCF19"
"ENSG00000124243",5.6012829915757,5.8534879102709,2.80525212216778e-07,4.07220085932117e-06,5.59138725987262,"BCAS4"
"ENSG00000136111",5.7657060096113,-5.85136508769629,2.82735686823265e-07,4.10314242268601e-06,5.83154517356789,"TBC1D4"
"ENSG00000272768",4.68033297410735,5.85070697562173,2.83424473538667e-07,4.11198969512089e-06,6.49477371547274,"AC004854.2"
"ENSG00000105672",4.96208877069528,5.85058701227806,2.8355020756133e-07,4.11266540581835e-06,6.29179089282177,"ETV2"
"ENSG00000267855",5.23028655127643,5.84902187668616,2.85195709201451e-07,4.13537758187334e-06,6.08383721713303,"NDUFA7"
"ENSG00000187536",2.18741662885042,-5.84805511346214,2.86216840728666e-07,4.14901966851362e-06,6.64571790956194,"TPM3P7"
"ENSG00000063322",5.96027848390771,5.84798007305308,2.86296252677779e-07,4.14901966851362e-06,5.01467850685858,"MED29"
"ENSG00000163283",4.1625785631338,-5.84768343459949,2.866103859947e-07,4.15241382988529e-06,6.66074914690082,"ALPP"
"ENSG00000257702",5.54642378534219,-5.847194972005,2.87128401619622e-07,4.1576191064349e-06,6.24513093406823,"LBX2-AS1"
"ENSG00000221025",2.36294682705341,5.84719373211172,2.87129717709674e-07,4.1576191064349e-06,6.46895102706664,"MIR1250"
"ENSG00000205537",2.95144297353015,-5.84592385381691,2.88480780707099e-07,4.17601852350421e-06,6.49127377133099,"AC121338.1"
"ENSG00000244425",4.0947612235291,5.84546269405677,2.88972981642055e-07,4.18197835326778e-06,6.62945931491823,"RN7SL268P"
"ENSG00000177938",2.99284695750127,-5.84367958878635,2.90883956794777e-07,4.20846145678525e-06,6.60485145008411,"CAPZA3"
"ENSG00000163686",5.53782480497846,5.84244201034669,2.92217645797251e-07,4.22658005839375e-06,5.67632870461785,"ABHD6"
"ENSG00000120256",5.91755712304324,5.8415873440297,2.93142223409228e-07,4.23877291260869e-06,4.96648011285909,"LRP11"
"ENSG00000124766",5.99759212079332,-5.84129443014361,2.93459764460705e-07,4.2421838071206e-06,5.4817343535931,"SOX4"
"ENSG00000272853",4.87307369365514,5.84066422307764,2.94144113876435e-07,4.25089382262483e-06,6.35120843152075,"AC069544.1"
"ENSG00000089639",5.77635463453918,-5.84050919881856,2.94312698942664e-07,4.2521473751021e-06,5.74816214348929,"GMIP"
"ENSG00000267106",5.37394942930451,5.83922704141314,2.95710691524367e-07,4.27115742770558e-06,5.91495252874712,"ZNF561-AS1"
"ENSG00000253364",3.02806825971192,-5.83876882745467,2.96211897706982e-07,4.27720759685063e-06,6.59057216467645,"COPDA1"
"ENSG00000198087",6.00142250186314,-5.83822625861518,2.96806462706372e-07,4.28423161710343e-06,5.37063572018282,"CD2AP"
"ENSG00000268230",4.60649159631662,5.83817448458402,2.96863260221972e-07,4.28423161710343e-06,6.47937849157606,"AC012313.3"
"ENSG00000081760",5.88757353564238,5.83769710110141,2.97387470900756e-07,4.29060501615603e-06,5.09006340940237,"AACS"
"ENSG00000162927",5.47477461858691,-5.8374398568227,2.97670329061666e-07,4.29349369130199e-06,6.06029649999018,"PUS10"
"ENSG00000272990",5.0849331127425,5.83685791590452,2.98311198687665e-07,4.30154316309158e-06,6.14915911633321,"AC084036.1"
"ENSG00000136243",5.72935228806247,5.8357610470726,2.99522860700472e-07,4.31718227828369e-06,5.43410730935712,"NUP42"
"ENSG00000230506",3.1799769464272,5.83572572461555,2.99561960834829e-07,4.31718227828369e-06,6.54809147690018,"AL354824.1"
"ENSG00000102554",6.00069270130071,-5.83533082949222,2.99999434034146e-07,4.3219576185766e-06,5.89883789078757,"KLF5"
"ENSG00000119280",5.97186493601664,-5.83527648288823,3.00059689921965e-07,4.3219576185766e-06,5.37166163968442,"C1orf198"
"ENSG00000278600",5.40344023583258,5.83365014089089,3.01868432582269e-07,4.34680502948426e-06,5.80662838728867,"AC015871.4"
"ENSG00000240891",5.01459189621572,5.83347764406078,3.02060908562197e-07,4.34837141685795e-06,6.1679435472484,"PLCXD2"
"ENSG00000000971",5.98647288929764,-5.83316865231853,3.02405992996479e-07,4.35213322995542e-06,5.51674305866607,"CFH"
"ENSG00000278592",2.481827097991,-5.83309089779053,3.02492891410029e-07,4.35217825541862e-06,6.59253446951396,"AC004080.15"
"ENSG00000075420",6.02055727168707,-5.831131343893,3.04691080617936e-07,4.38259147353939e-06,5.32418399700596,"FNDC3B"
"ENSG00000234311",3.93782565764376,5.83051356366809,3.05387372497981e-07,4.39139096339886e-06,6.58878912095299,"AL451069.3"
"ENSG00000253848",2.80325713440334,5.82987505918982,3.06108680305986e-07,4.40054520659026e-06,6.42411356864408,"AC010834.2"
"ENSG00000244128",2.85515683704604,-5.82963501220582,3.06380294031213e-07,4.40323147886518e-06,6.59117128064299,"LINC01322"
"ENSG00000110330",5.9245064192343,-5.82917989066457,3.06895921278611e-07,4.40942220522925e-06,5.31092323314229,"BIRC2"
"ENSG00000124508",5.59734162286022,-5.82836574253824,3.07820452597454e-07,4.42148294007414e-06,5.98163752256655,"BTN2A2"
"ENSG00000257989",2.67249978184983,5.8266691783715,3.09755920875146e-07,4.44805392845421e-06,6.4985425713994,"AC078864.1"
"ENSG00000273271",5.0491031259013,5.82328874875453,3.13648412447755e-07,4.50270506225772e-06,6.15989542303541,"AP000254.2"
"ENSG00000174521",4.3787331048456,5.82265183542772,3.1438721494567e-07,4.51206446554899e-06,6.43123943444787,"TTC9B"
"ENSG00000170340",5.81523970095374,-5.82202374124838,3.15117477037539e-07,4.52129616183605e-06,5.54998259383368,"B3GNT2"
"ENSG00000275720",3.99854554343959,5.82016457671628,3.1728892994972e-07,4.55119521441406e-06,6.55823749077737,"AC243830.2"
"ENSG00000280426",3.79530328054131,5.82001048583142,3.17469568144006e-07,4.5514728939333e-06,6.56421478404262,"AC084876.2"
"ENSG00000012779",5.90934535344641,-5.81999860492582,3.17483500165806e-07,4.5514728939333e-06,5.84303305544824,"ALOX5"
"ENSG00000242948",3.01005079548763,-5.81937105464098,3.18220252741523e-07,4.56077655474017e-06,6.52307758194064,"EPS15P1"
"ENSG00000157087",4.49261751184957,5.81850619428576,3.19238388886328e-07,4.57410679983461e-06,6.26666667138816,"ATP2B2"
"ENSG00000123178",5.66785061667526,5.81805621913318,3.19769387874182e-07,4.5804518272995e-06,5.43087879734734,"SPRYD7"
"ENSG00000110880",6.01867866821103,-5.81762107834235,3.20283714128252e-07,4.58655459862712e-06,5.2195517134538,"CORO1C"
"ENSG00000161036",5.70474105769263,5.81722509927249,3.20752464815304e-07,4.59181570035673e-06,5.36821882692334,"LRWD1"
"ENSG00000004660",5.61664510835156,5.81716145669427,3.20827866810928e-07,4.59181570035673e-06,5.42931394439151,"CAMKK1"
"ENSG00000258828",2.20357835134967,-5.81654569662687,3.21558310673581e-07,4.60100260885025e-06,6.53671876685624,"KRT8P2"
"ENSG00000186815",5.96545801046681,5.81621411382551,3.21952332632856e-07,4.60537210616944e-06,4.86555769097962,"TPCN1"
"ENSG00000140386",5.66875634061532,5.815840835349,3.22396474553326e-07,4.61045594245624e-06,5.40510734117995,"SCAPER"
"ENSG00000171055",5.85020918326572,-5.81574094859514,3.22515426857242e-07,4.61088786101847e-06,5.42963572280005,"FEZ2"
"ENSG00000223220",2.39551651679357,-5.81510446595485,3.23274418566495e-07,4.62046743939578e-06,6.52979030183536,"Y_RNA"
