"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ENSG00000163082",-0.209820930793529,5.86476176305138,-3.58930829474012,0.000708423419473614,0.00352036636397247,-2.03460214698702,"SGPP2"
"ENSG00000280276",-0.847127983650246,2.25956242692414,-3.58907706376134,0.000708931374917632,0.00352252638744842,-0.537335752178803,"AC009229.4"
"ENSG00000123095",-0.209821369700901,5.87887369931513,-3.58850626983778,0.000710186752205989,0.00352777918769576,-2.03581752026605,"BHLHE41"
"ENSG00000166902",-0.0831662954715195,5.79742387129448,-3.58842341467839,0.000710369156208952,0.00352834791029445,-2.05204040628976,"MRPL16"
"ENSG00000105141",-1.54334453571632,2.94076973543892,-3.58768552819507,0.000711995572385799,0.00353473654732267,-0.528952704467486,"CASP14"
"ENSG00000232646",-0.826270501642003,2.23602226413987,-3.58725549868003,0.000712945062708897,0.0035384359751603,-0.542999066281571,"AL731563.1"
"ENSG00000183709",-1.01594988190692,2.48230381175349,-3.58594289064485,0.000715850736093653,0.003551358905045,-0.529779235195361,"IFNL2"
"ENSG00000232518",-0.684963494928828,1.90979361761877,-3.58592490420889,0.000715890630414141,0.003551358905045,-0.648853872217291,"AC074366.1"
"ENSG00000254231",-0.50974607193363,4.89704975204324,-3.585372487444,0.000717116937171652,0.00355710266887684,-0.744496651148817,"AC103760.1"
"ENSG00000116221",-0.095124818253475,5.90546857885962,-3.58512353955326,0.000717670230241587,0.00355950731665598,-2.23485779517458,"MRPL37"
"ENSG00000260868",-1.36967611277783,3.8511807252719,-3.58479055242944,0.000718410939642922,0.00356284096584654,-0.533472271748169,"LINC01960"
"ENSG00000206875",-0.660869630637515,1.89892378076087,-3.58438798114494,0.000719307409009751,0.00356694637087836,-0.656001001117406,"RNU6-761P"
"ENSG00000137478",-0.0876303294807723,5.83578383104319,-3.5837907117434,0.000720639410822442,0.00357252862117072,-2.13175943186065,"FCHSD2"
"ENSG00000079150",-0.18244463437889,5.63389284504481,-3.58367915139132,0.000720888468184039,0.00357331764713592,-1.70804043464612,"FKBP7"
"ENSG00000265194",-1.27455593931805,4.2785815774684,-3.58365780745123,0.000720936127675996,0.00357331764713592,-0.505073025548326,"AL359922.2"
"ENSG00000166710",-0.125785911980218,6.48040836869622,-3.58294436282563,0.000722530929774987,0.00358019760853883,-3.66592438425482,"B2M"
"ENSG00000232774",-1.03364197274152,4.61043163965291,-3.58212030571325,0.000724377180337286,0.00358900362647753,-0.527594684414775,"AL355916.1"
"ENSG00000198435",-0.206708264258536,5.49271667474595,-3.58199477135112,0.000724658827406462,0.00358973022620252,-1.50290072649369,"NRARP"
"ENSG00000172053",-0.0687145379831815,6.08206201537767,-3.58199334841347,0.000724662020487587,0.00358973022620252,-2.65087424596257,"QARS"
"ENSG00000264971",-0.663230883767431,1.91719527827864,-3.58189078769047,0.000724892202765998,0.00359052812494086,-0.658435810664358,"PRR13P4"
"ENSG00000185275",-1.30385978900725,3.50991047549589,-3.58147583814282,0.000725824207690733,0.00359480180041605,-0.548444614953985,"CD24P4"
"ENSG00000103888",-0.526195334897081,5.82209676986461,-3.58086656557533,0.000727194747789385,0.00360124639468589,-1.60783183943316,"CEMIP"
"ENSG00000180438",-1.27146114544739,4.33092916646785,-3.58083442516095,0.000727267115205182,0.00360126150432425,-0.511462302282605,"TPRXL"
"ENSG00000169087",-0.110155729166535,5.56953723976421,-3.58048306838347,0.000728058679113661,0.00360415060644794,-1.6864145282829,"HSPBAP1"
"ENSG00000104368",-0.354503588315589,6.13246421100688,-3.57896673462196,0.000731484233786458,0.00361972872484443,-2.31691077942861,"PLAT"
"ENSG00000224049",-0.819469030917405,2.01047321531021,-3.57891285014515,0.000731606246918361,0.00361998770975205,-0.644598862661684,"AC108681.1"
"ENSG00000143320",-0.754063302461125,5.74998199265597,-3.578251466369,0.000733105431952857,0.00362636957171082,-1.30390585410873,"CRABP2"
"ENSG00000171606",-0.0990021125063194,5.72971902706732,-3.57765526150673,0.000734459385230642,0.00363252086459034,-1.95368174729622,"ZNF274"
"ENSG00000145901",-0.0943127586260628,6.12812060047492,-3.57764231573572,0.00073448881091969,0.00363252086459034,-2.72268502766777,"TNIP1"
"ENSG00000249175",-0.665741294760587,1.91142016668182,-3.57746288988319,0.000734896761067723,0.0036341924923389,-0.672479326458377,"AC008534.1"
"ENSG00000115827",-0.0891828159883303,5.65290338620763,-3.57723759634892,0.000735409304074224,0.00363638098257088,-1.8472871656473,"DCAF17"
"ENSG00000244226",-0.849515414533516,2.2795399828546,-3.57708958949418,0.000735746205431187,0.0036377006430312,-0.55496038780988,"ILF2P1"
"ENSG00000181885",-0.153025090188706,6.02740606784759,-3.57651073086232,0.000737065250141169,0.00364387553581067,-2.41670039528531,"CLDN7"
"ENSG00000228445",-0.649742182553809,1.90228441792294,-3.57620984997595,0.000737751758084714,0.0036465754770748,-0.678372813003399,"UGT1A2P"
"ENSG00000166845",-0.19393828153135,5.25910136859351,-3.57608131746626,0.000738045211538023,0.00364767893076926,-1.27238655761583,"C18orf54"
"ENSG00000095380",-0.118185898078503,5.89750786259494,-3.57600974828948,0.000738208659884525,0.00364798759233167,-2.22773018091196,"NANS"
"ENSG00000228474",-0.0992391177362055,6.02534493226262,-3.57599248293466,0.000738248095349255,0.00364798759233167,-2.48953140374268,"OST4"
"ENSG00000235734",-0.72319212750832,4.15369979814924,-3.5750101769649,0.000740495074869559,0.00365874285494751,-0.528015535973896,"HMGN1P36"
"ENSG00000252942",-0.83225481775429,2.26429123617968,-3.57479228094158,0.000740994385443727,0.00366086176315551,-0.576985198557822,"RNA5SP290"
"ENSG00000153233",-0.521819607416084,5.41453376182446,-3.57471352273091,0.000741174939571123,0.00366140561096112,-1.16371452511521,"PTPRR"
"ENSG00000203392",-0.775544206796417,4.94815599491189,-3.57466115029302,0.000741295027238901,0.00366165067932781,-0.687897332498117,"AC105020.1"
"ENSG00000145907",-0.0755385129937567,6.06715679115079,-3.57453417573696,0.000741586251307983,0.0036627409545066,-2.63412136204806,"G3BP1"
"ENSG00000217181",-0.664711250157058,1.90396044727442,-3.57427218138736,0.000742187496716843,0.00366502478326151,-0.683442966067523,"AL139039.2"
"ENSG00000254138",-0.698465763856986,1.93461646530616,-3.57427120431065,0.000742189739860152,0.00366502478326151,-0.675678417372816,"AC113386.1"
"ENSG00000156535",-0.433724749917067,5.77734659042668,-3.57406322360786,0.000742667362955229,0.0036666863228144,-1.67928072496505,"CD109"
"ENSG00000184731",-0.211496062501255,5.6659893044132,-3.57335013708986,0.000744307177733961,0.00367421704943919,-1.75755419044258,"FAM110C"
"ENSG00000225969",-1.1110987531225,5.2280665942591,-3.57333843710531,0.000744334111817136,0.00367421704943919,-0.698186154204969,"ABHD11-AS1"
"ENSG00000233237",-0.552636123722013,4.83643463704581,-3.57322456172645,0.000744596308507933,0.003675162133025,-0.735343727191466,"LINC00472"
"ENSG00000248222",-0.649776717650083,1.91389269986411,-3.57116868649163,0.000749345119099357,0.00369754737559958,-0.68970576452953,"AC011389.1"
"ENSG00000133216",-0.282628570824603,5.77390654682131,-3.5708465700381,0.000750091780327613,0.00369982610416223,-1.84209050412573,"EPHB2"
"ENSG00000135373",-0.373075091639116,5.87773705819607,-3.57078756528197,0.000750228629379256,0.00370014982065406,-1.8743322179751,"EHF"
"ENSG00000140835",-2.15681316189774,5.36528061739904,-3.56963130757786,0.000752915135852528,0.00371234250432592,-0.545955333108677,"CHST4"
"ENSG00000160062",-0.116083516486636,5.4969585782769,-3.56877060677091,0.000754920886303044,0.00372187888849766,-1.62503919513522,"ZBTB8A"
"ENSG00000215032",-0.892857288464221,3.72118494848776,-3.56829373568015,0.000756034365155692,0.00372560081639939,-0.564885842888626,"GNL3LP1"
"ENSG00000203531",-0.940619388150727,2.35191220507564,-3.56767997458061,0.000757469783694219,0.00373161247316987,-0.595601629078508,"AC104772.1"
"ENSG00000172893",-0.120958581415668,5.87451094909159,-3.56737849994539,0.000758175801711373,0.00373473647502727,-2.20990868965859,"DHCR7"
"ENSG00000271509",-0.712219402555731,1.94855044566427,-3.56656739011667,0.000760078442807088,0.0037432174873833,-0.694050157986129,"AC018714.1"
"ENSG00000081052",-0.48996009915379,5.39206058306107,-3.56655239994741,0.000760113648456209,0.0037432174873833,-1.21425134509926,"COL4A4"
"ENSG00000234805",-1.6942796327419,3.65763340132906,-3.56630055285451,0.000760705364765367,0.00374542139130211,-0.571291736692898,"AC090505.1"
"ENSG00000219470",-0.441372805147225,4.59509056485186,-3.56610212674859,0.000761171877558198,0.0037473631883501,-0.676862039570262,"AL355802.1"
"ENSG00000168811",-0.370709454904848,4.60487601791207,-3.56565463528789,0.000762224961188142,0.00375183663037127,-0.702037425278087,"IL12A"
"ENSG00000188985",-0.795932156144599,3.89305229034952,-3.5649231901792,0.000763949266903627,0.00375889953714472,-0.557253293300321,"DHFRP1"
"ENSG00000266970",-0.765968908373434,4.45239987464801,-3.56465113926593,0.000764591547342846,0.0037617035275237,-0.582545627879318,"AC061992.2"
"ENSG00000165886",-0.142243861333844,5.6940953344823,-3.5637413576397,0.000766743178665349,0.00377122657781581,-1.89013259217142,"UBTD1"
"ENSG00000154920",-0.382939651535383,5.05825502258251,-3.56374061609147,0.000766744934778234,0.00377122657781581,-0.992049753654981,"EME1"
"ENSG00000234478",-0.790235896979277,4.47509914243493,-3.56356266420452,0.000767166466180618,0.00377263143249515,-0.583643134078869,"ACBD3-AS1"
"ENSG00000103855",-0.140075913387084,6.03113015909993,-3.56355872841884,0.000767175791744838,0.00377263143249515,-2.47797220910047,"CD276"
"ENSG00000149262",-0.0811002347857626,5.73026116579277,-3.56348435863033,0.000767352025993248,0.0037731409387141,-2.015228459104,"INTS4"
"ENSG00000163359",-0.388856282864609,6.31383981311027,-3.56289774334628,0.000768743483569116,0.00377962514860886,-2.67898959794164,"COL6A3"
"ENSG00000169564",-0.074838533688899,6.07472734394074,-3.56243871314303,0.000769833985921836,0.00378427049906169,-2.68041014429353,"PCBP1"
"ENSG00000182118",-0.16481975560551,5.52392183932926,-3.5623098097444,0.000770140482538572,0.00378541898106045,-1.63214896778755,"FAM89A"
"ENSG00000143297",-2.10420336280149,4.75666998496302,-3.56191685747249,0.000771075532608864,0.00378965643942493,-0.571328393986899,"FCRL5"
"ENSG00000279806",-2.71780542791281,4.75749413173906,-3.56141883499658,0.000772262158340634,0.00379512941491007,-0.585832681889042,"AC018629.1"
"ENSG00000140931",-0.266542692041513,5.93535180786756,-3.56095973751539,0.00077335758098033,0.0038001531979809,-2.12581646188637,"CMTM3"
"ENSG00000264964",-1.17811991950901,3.93766812665778,-3.5606150701443,0.000774180943045488,0.00380383929591312,-0.582766097537561,"AP001033.1"
"ENSG00000106034",-0.346558929442025,5.56216912622344,-3.560486656791,0.000774487918255414,0.00380462796000773,-1.52783145902964,"CPED1"
"ENSG00000226643",-0.634904098030022,1.86647986797068,-3.56039575518217,0.000774705290903025,0.00380533598218547,-0.732599186559878,"AL513314.1"
"ENSG00000248206",-0.967674306896177,2.47375882901748,-3.5602431838542,0.000775070264883171,0.00380640897454771,-0.585409145476187,"AC074194.1"
"ENSG00000197763",-0.105849524109305,5.52520617805339,-3.55970095336892,0.000776368690602627,0.00381242523171729,-1.70299934246767,"TXNRD3"
"ENSG00000081277",-1.78613775117147,5.32268711377129,-3.55948923465101,0.000776876235351447,0.00381455702971828,-0.605396324744554,"PKP1"
"ENSG00000211710",-1.40459979049526,3.45655335996519,-3.55927730469812,0.000777384603364889,0.00381633182303878,-0.599465100416573,"TRBV4-1"
"ENSG00000196588",-0.0972866552058385,5.93262921818644,-3.55867393261961,0.000778833682942329,0.00382272320865241,-2.35794534422139,"MRTFA"
"ENSG00000275210",-0.960636537634858,2.43104300320425,-3.55769355920752,0.000781193676360444,0.00383394447965526,-0.607534130488702,"AC245884.11"
"ENSG00000184428",-0.183930071144465,5.77109743699811,-3.55743554080307,0.000781815920999599,0.00383627355115349,-1.99025482572278,"TOP1MT"
"ENSG00000116580",-0.0741405715432553,5.83784733607375,-3.55720971584061,0.000782360914822079,0.00383822275435942,-2.22250732606607,"GON4L"
"ENSG00000274322",-0.622000880945476,4.64036938321437,-3.55717612675274,0.000782442007862928,0.00383825815093103,-0.673037424969163,"AL136531.2"
"ENSG00000070950",-0.128352687398253,5.59190331941684,-3.55636077485764,0.000784412945821204,0.00384720005543235,-1.77650324233795,"RAD18"
"ENSG00000086570",-0.876347517322837,4.79521164274148,-3.55620253978639,0.000784795993208585,0.00384835215018016,-0.662442730204519,"FAT2"
"ENSG00000270696",-0.103893565235605,5.48118705488612,-3.55419948091134,0.000789660341097554,0.00386964849664048,-1.66301761215651,"AC005034.3"
"ENSG00000166106",-0.427266968741992,5.4461402063378,-3.55377142690661,0.000790703574588015,0.00387423643898334,-1.33286376147432,"ADAMTS15"
"ENSG00000182117",-0.133305367213593,5.91280700357736,-3.55375414485421,0.000790745721195275,0.00387423643898334,-2.28231735960817,"NOP10"
"ENSG00000261092",-1.25900307535695,2.8898665318659,-3.55356584080145,0.000791205086563441,0.00387612155278802,-0.585775535856134,"LINC02178"
"ENSG00000198355",-0.137284029902968,6.00488914800542,-3.55345803949898,0.000791468180996703,0.00387704486851808,-2.46436958891352,"PIM3"
"ENSG00000072422",-0.145123587655815,5.73164118583286,-3.55325558580897,0.000791962504719728,0.00387910059113875,-1.99213200503193,"RHOBTB1"
"ENSG00000213988",-0.467979916415791,4.94394662397566,-3.55297306915899,0.000792652807237699,0.0038821157567145,-0.893705977947123,"ZNF90"
"ENSG00000225931",-1.04786377991419,4.09261825241877,-3.55239472872176,0.000794067716600414,0.00388831236081601,-0.58949443294061,"AL139246.2"
"ENSG00000260757",-1.4528083032769,3.35475770082296,-3.55119944968939,0.000796999600439391,0.00390230112536312,-0.59543544784214,"AC093520.1"
"ENSG00000130402",-0.144969385223745,6.28072664299539,-3.54948296909736,0.000801227990007041,0.00392152604736937,-3.07938770599514,"ACTN4"
"ENSG00000058085",-0.800143391568682,6.16015812793703,-3.54875358357238,0.000803031230173686,0.00392887131862169,-1.83572647324196,"LAMC2"
"ENSG00000035681",-0.0941562771395219,5.78789177659131,-3.54866430150269,0.000803252225411911,0.00392958249708573,-2.14747717172699,"NSMAF"
"ENSG00000112299",-0.800417083602753,5.67011619998698,-3.54854773974336,0.000803540831896112,0.00393025422522412,-1.2625634005547,"VNN1"
"ENSG00000227758",-1.23775919583304,3.13912416488137,-3.54845752862863,0.000803764262136166,0.00393097698155158,-0.60506143352045,"AL645939.2"
"ENSG00000121904",-0.337627763516021,5.4000032575298,-3.54781668292458,0.000805353181310283,0.00393726537892109,-1.37878739816242,"CSMD2"
"ENSG00000132465",-0.850719579746778,5.82005155380228,-3.54675880087043,0.000807982657508689,0.00394937726862418,-1.39713467970527,"JCHAIN"
"ENSG00000106123",-0.386798574884389,5.77992732641474,-3.54663996106038,0.000808278557040037,0.00395045194284648,-1.80587798248768,"EPHB6"
"ENSG00000253174",-0.632608022853896,1.88648545358746,-3.54523019307425,0.000811796631843591,0.00396578111996257,-0.770230348372246,"AC009630.2"
"ENSG00000169413",-0.302955004382878,5.58503546242718,-3.54514763762497,0.000812003100637986,0.00396641680054023,-1.63680649469996,"RNASE6"
"ENSG00000270938",-1.04758343043035,2.49404067750474,-3.54469599237319,0.000813133538625424,0.0039711919407544,-0.631232924150939,"RAP2CP1"
"ENSG00000268601",-0.913278376964308,4.22903211911441,-3.54453202480693,0.000813544309548195,0.00397245122728072,-0.607411968370452,"AC115522.1"
"ENSG00000189320",-0.539041234180855,5.16712753085185,-3.54349984233718,0.000816134674172057,0.00398435076695499,-1.03882899192698,"FAM180A"
"ENSG00000138395",-0.629352838732631,4.80920386904301,-3.54312200145425,0.000817084867544929,0.00398796615004447,-0.773398426432849,"CDK15"
"ENSG00000253787",-0.677106519013619,1.89991942377661,-3.54311379770181,0.000817105510013154,0.00398796615004447,-0.77268677384204,"LINC02219"
"ENSG00000179542",-0.771163898143992,5.08415741519277,-3.54301234229838,0.000817360835490473,0.00398846637651169,-0.871450839932779,"SLITRK4"
"ENSG00000166741",-0.284206921847761,6.11448948999585,-3.54301206192752,0.000817361541184893,0.00398846637651169,-2.51068152485044,"NNMT"
"ENSG00000271525",-0.80891117832202,2.24396520950273,-3.54254499008868,0.000818537969256127,0.00399263378391064,-0.666864786860655,"ARF4P1"
"ENSG00000251018",-0.665085644566341,1.8981853356776,-3.54233275165289,0.000819073073783049,0.0039945670210574,-0.775344656751436,"HMMR-AS1"
"ENSG00000180667",-0.14698854075169,5.69618143388005,-3.54226825219695,0.000819235758587423,0.003994985414084,-1.94832144089324,"YOD1"
"ENSG00000228192",-0.391676368267006,4.4693343377436,-3.54218721750896,0.0008194401933022,0.00399560730200117,-0.711699027274809,"AL512353.1"
"ENSG00000234460",-1.45930750155885,3.21439606742662,-3.54197294567081,0.000819980993650421,0.0039976761597006,-0.61384759435428,"AL772337.3"
"ENSG00000252680",-1.0142286341756,2.59035371763153,-3.54107619262312,0.000822248000253478,0.00400730942473832,-0.627035022943637,"RNA5SP449"
"ENSG00000224041",-2.24298644040372,4.11807047728234,-3.54105449840663,0.000822302917525796,0.00400730942473832,-0.633552856891307,"IGKV3D-15"
"ENSG00000241119",-1.3066928935006,2.93717404806937,-3.54072085574381,0.000823147949167108,0.00401015489285136,-0.624349243108107,"UGT1A9"
"ENSG00000270882",-1.06042368456238,3.96369989501648,-3.54026956363379,0.000824292273700171,0.00401436827782327,-0.62852070925756,"HIST2H4A"
"ENSG00000167977",-0.106973755856483,5.847111160981,-3.54022528856082,0.000824404621978047,0.00401453910678109,-2.24041009965773,"KCTD5"
"ENSG00000267440",-0.997227800498921,2.53095396176058,-3.54016482900666,0.000824558062049763,0.00401490998647923,-0.640665231772112,"LINC02594"
