"","variable","R"
"614","RNU4-73P",0.0704449382942469
"615","AC108706.1",-0.0813493988523925
"616","ASB2",0.721640916822513
"617","RNU7-105P",0.128036879932896
"618","RPS6P16",-0.0203790341566516
"619","AP005328.1",-0.088168351820639
"620","CD1C",0.725391174354131
"621","WFDC6",-0.0343321166741416
"622","AL035410.2",0.0608285073204749
"623","DDX55P1",0.136412554728105
"624","MZT2A",-0.308013786774769
"625","MIR548C",0.180198606142863
"626","FOXO1B",0.0756894243196794
"627","EXOSC7",-0.238303585735884
"628","RNA5SP237",0.0472959847330146
"629","AP003031.1",0.100630989483672
"630","TPI1P4",0.0499295291655839
"631","OGDHL",0.261895970165149
"632","AL117382.2",-0.120109148166607
"633","IL12A",0.459323938447206
"634","LINC01299",0.0461962201927932
"635","FGFBP1",-0.0502665962176009
"636","BRD9P2",0.0214729459794133
"637","RN7SL150P",-0.0505160045074519
"638","RN7SKP7",NA
"639","FAM86C1",0.0488080889312662
"640","HNRNPA1P40",-0.00394952325169018
"641","MATN3",0.350713773139278
"642","AL021578.1",-0.209758736297969
"643","AP001610.3",-0.187648685523748
"644","PIGA",0.0438495477894083
"645","AP002512.1",-0.0431505506956169
"646","AP006565.1",0.111754720297403
"647","AC107074.1",-0.0774656456245
"648","MNT",-0.0186209045008067
"649","AC009145.3",-0.0146049433252825
"650","AL354794.2",0.00487507102702554
"651","MSANTD3",0.0371293410873159
"652","AC104333.2",0.0149148929922298
"653","WDR45BP1",0.151525328251353
"654","LINC01776",-0.0877028111583526
"655","AL139130.1",-0.102878580075045
"656","OR2V2",-0.0427254919212172
"657","PLOD1",-0.0601464471584932
"658","SNCA-AS1",0.0131269270781492
"659","CLPSL2",0.0450896165804969
"660","PSMB3P2",-0.108005487752783
"661","Y_RNA",-0.0881437931741611
"662","LINC002481",-0.0144804927886171
"663","AL049636.1",0.0914965337238869
"664","RNA5S10",NA
"665","RNU6-464P",-0.0219289683862971
"666","AC244502.3",0.302919301079398
"667","CD79B",0.749580733549577
"668","AC091812.2",-0.137143889339187
"669","SNORD42",-0.0606179528137761
"670","FARS2",0.212041830101788
"671","AC020656.2",0.0331979405432897
"672","DDX60L",0.0490887610713713
"673","RN7SL802P",-0.0487221686472269
"674","VNN2",0.402056868952983
"675","SH3D21",-0.250665103395834
"676","RNU6-1307P",-0.0728607659286646
"677","IGHJ1P",0.408691774123056
"678","LINC01219",-0.0869496105130785
"679","PRKAG2-AS1",0.348599774466997
"680","LINC01994",-0.119580672764899
"681","RCN3",0.139001384450166
"682","PPP4C",-0.304940327311489
"683","COX6CP17",0.035074646469895
"684","AC003101.3",NA
"685","AL121929.1",0.0186760800774998
"686","MIR638",NA
"687","JAKMIP3",0.211464561161147
"688","AL365440.1",-0.0776298630329467
"689","AC099494.1",0.117043485936393
"690","AC004233.2",-0.0156469741652243
"691","ALDOA",-0.520753316061712
"692","AC023866.2",0.0695396375573361
"693","CTAGE6",-0.0204761169869622
"694","NCEH1",0.101681942728949
"695","SMARCC2",0.0499924855508589
"696","RFX4",0.221525090116175
"697","NRAP",-0.00936801962132324
"698","NPM1P19",-0.0295972833526592
"699","RCAN3",0.236346843085363
"700","RNU6-18P",0.0467238592700131
"701","GALC",0.063008904871055
"702","ZBTB21",0.323458716810768
"703","MIR548AM",-0.00959916297046496
"704","KBTBD8",0.789338638899367
"705","MIR574",-0.0429936027082732
"706","ZNF451",0.346694786962879
"707","AC012506.2",0.0597926181595579
"708","AC007557.2",0.04525719874392
"709","LCN6",0.581720271475745
"710","MED31",0.223967410182427
"711","RNF24",0.0974439924716168
"712","BCL7C",-0.191753812712059
"713","SNORD114-6",0.0852833285185432
"714","AC098851.1",0.129473754411865
"715","DROSHA",0.005970752370535
"716","AC087499.6",0.106815297623576
"717","MIR569",-0.170770328104342
"718","LEMD2",-0.0797994687135164
"719","BTLA",0.835020517929675
"720","RNA5-8SP7",-0.0431505506956169
"721","TSPAN19",0.193762259226606
"722","IGLC3",0.576505552232389
"723","TRAJ36",0.355266908360385
"724","PRDM10",0.207678473143558
"725","LINC01686",0.303202548741902
"726","RNU6-78P",-0.0813493988523925
"727","DUX4L11",NA
"728","AC015712.1",0.0674359604710116
"729","AC137803.1",-0.0257001714533486
"730","AL022316.1",0.255323341889407
"731","AC008738.4",0.148010255633593
"732","UQCRB",0.0189115295536815
"733","U8",-0.0716051580721103
"734","MIR3117",0.00846651837218001
"735","DIPK1B",0.271994195461273
"736","Z98742.1",-0.0849178941202593
"737","MRPL20-AS1",0.0959570273038256
"738","RNF5",0.0131726800506802
"739","ONECUT1",0.174968124976502
"740","AC091946.2",0.0277175265170809
"741","MIR217",0.0304496855999349
"742","POTEC",-0.0769230496382061
"743","RN7SL49P",0.0869332532090156
"744","BNIP3P32",0.135619358393931
"745","ITFG1-AS1",0.119033850380066
"746","CCDC63",0.187288327879654
"747","CDK8",-0.0190827196533201
"748","USP9YP34",NA
"749","Z98949.3",-0.164649227224525
"750","AL162386.2",0.215303150504847
"751","AL606490.5",-0.0106107911546599
"752","PCBP3",0.45671229413644
"753","LAMA1",0.163047621701729
