"","variable","R"
"637","RN7SL150P",-0.0161552001321704
"638","RN7SKP7",NA
"639","FAM86C1",-0.0722471985038782
"640","HNRNPA1P40",-0.126238278358051
"641","MATN3",0.502911724630772
"642","AL021578.1",-0.130857976342926
"643","AP001610.3",-0.171215441916143
"644","PIGA",0.122356133134142
"645","AP002512.1",0.0148551076165238
"646","AP006565.1",0.0292056590691033
"647","AC107074.1",-0.0991629875493254
"648","MNT",-0.0573456975051033
"649","AC009145.3",0.0133817134150061
"650","AL354794.2",-0.0974306517727908
"651","MSANTD3",0.261816346862991
"652","AC104333.2",-0.0794878583838137
"653","WDR45BP1",0.0901652925871152
"654","LINC01776",0.0101811448887562
"655","AL139130.1",-0.13728078240118
"656","OR2V2",-0.0570731369334697
"657","PLOD1",0.293745291028146
"658","SNCA-AS1",-0.173658707027901
"659","CLPSL2",-0.0802848933229927
"660","PSMB3P2",-0.0622153613044073
"661","Y_RNA",-0.0541500973221699
"662","LINC002481",-0.138963563381641
"663","AL049636.1",0.0633732478313164
"664","RNA5S10",NA
"665","RNU6-464P",-0.0700312216207553
"666","AC244502.3",0.229473483947482
"667","CD79B",0.467535091482198
"668","AC091812.2",-0.127991907490635
"669","SNORD42",-0.0355929459399974
"670","FARS2",0.127320646023662
"671","AC020656.2",-0.193298504773915
"672","DDX60L",0.127133531263592
"673","RN7SL802P",0.0592150356369645
"674","VNN2",0.3387682872331
"675","SH3D21",-0.0720222626752832
"676","RNU6-1307P",-0.091252803930075
"677","IGHJ1P",0.155638937210795
"678","LINC01219",-0.0973023384943419
"679","PRKAG2-AS1",0.195080076159689
"680","LINC01994",-0.126249527044204
"681","RCN3",0.398796294729634
"682","PPP4C",-0.168083795563191
"683","COX6CP17",-0.0354023793396927
"684","AC003101.3",NA
"685","AL121929.1",-0.0833422410855811
"686","MIR638",NA
"687","JAKMIP3",0.00996784213884114
"688","AL365440.1",-0.0778409030155453
"689","AC099494.1",0.146623557452265
"690","AC004233.2",-0.155642654601082
"691","ALDOA",-0.244552024372693
"692","AC023866.2",-0.00427960348357817
"693","CTAGE6",-0.158743256616584
"694","NCEH1",0.330370019438039
"695","SMARCC2",-0.0499785514729813
"696","RFX4",0.167112160436663
"697","NRAP",-0.0580108468251891
"698","NPM1P19",-0.0184600590012934
"699","RCAN3",0.0279945577472975
"700","RNU6-18P",0.0456380269854558
"701","GALC",0.197164216093661
"702","ZBTB21",0.274136062289309
"703","MIR548AM",-0.105755295819151
"704","KBTBD8",0.685716873471606
"705","MIR574",-0.0662348842464703
"706","ZNF451",0.13399307874446
"707","AC012506.2",-0.133533010456664
"708","AC007557.2",0.0310428014591783
"709","LCN6",0.270668920687215
"710","MED31",0.0208244793880153
"711","RNF24",0.229385775894244
"712","BCL7C",-0.111841876084245
"713","SNORD114-6",0.0447446752023689
"714","AC098851.1",0.052865422343746
"715","DROSHA",-0.0741521860079962
"716","AC087499.6",0.095497120391939
"717","MIR569",-0.0935138114116267
"718","LEMD2",-0.17990387476847
"719","BTLA",0.598851831982889
"720","RNA5-8SP7",0.0148551076165238
"721","TSPAN19",0.0746281421560252
"722","IGLC3",0.48069085158117
"723","TRAJ36",0.244527194044948
"724","PRDM10",0.0728602979304908
"725","LINC01686",0.531900578363761
"726","RNU6-78P",-0.0247585126942064
"727","DUX4L11",NA
"728","AC015712.1",0.107976164764499
"729","AC137803.1",0.0345054171156547
"730","AL022316.1",0.219468790498833
"731","AC008738.4",0.116740234831121
"732","UQCRB",-0.164880948233905
"733","U8",-0.0869849008533388
"734","MIR3117",0.0297251787728473
"735","DIPK1B",0.0475659654176093
"736","Z98742.1",0.0318840291325698
"737","MRPL20-AS1",-0.0826619264260782
"738","RNF5",0.00377713039609607
"739","ONECUT1",0.084071611245116
"740","AC091946.2",-0.0521566023564094
"741","MIR217",-0.0223113688529921
"742","POTEC",-0.0010221636955712
"743","RN7SL49P",0.00778119920680651
"744","BNIP3P32",0.0547067340971632
"745","ITFG1-AS1",0.0379480615726001
"746","CCDC63",0.171303847704216
"747","CDK8",-0.103953197422992
"748","USP9YP34",NA
"749","Z98949.3",-0.154567721205981
"750","AL162386.2",0.152474026361099
"751","AL606490.5",-0.108230069777531
"752","PCBP3",0.415750086341518
"753","LAMA1",0.384143616550101
"754","DEFB4B",-0.0686293460793177
"755","TAF9B",0.128244276328689
"756","PLK3",0.303359804763663
"757","DOC2A",-0.210986821348202
"758","ULK4P1",0.201756835731702
